   4.0000000e+01  -3.7075068e+01  -3.6035923e+01  -4.4768435e+01  -1.1787943e+02
   4.1000000e+01  -5.5486749e+01  -7.9418098e+01  -9.6357799e+01  -2.3126265e+02
   4.2000000e+01  -3.3552523e+01  -5.4502144e+01  -8.9134278e+01  -1.7718894e+02
   4.3000000e+01  -4.1263780e+01   9.5346122e+00  -4.0088519e+01  -7.1817687e+01
   4.4000000e+01  -3.6517703e+01   1.8721895e+01  -8.8667835e+01  -1.0646364e+02
   4.5000000e+01  -3.6591329e+01   1.0173705e+02  -1.6434381e+01   4.8711338e+01
   4.6000000e+01  -4.4800074e+01   3.5036074e+01  -4.6220325e+01  -5.5984325e+01
   4.7000000e+01  -3.9178868e+01  -1.2356779e+02  -1.3884836e+02  -3.0159502e+02
   4.8000000e+01  -9.5424850e+00  -1.2876245e+02  -8.8418833e+01  -2.2672376e+02
   4.9000000e+01  -1.8683434e+01  -2.3079195e+02  -1.2958518e+02  -3.7906056e+02
   5.0000000e+01  -2.7869019e+01  -8.1919434e+01  -7.8686457e+01  -1.8847491e+02
   5.1000000e+01  -2.3815891e+01  -7.5392246e+01  -5.2618175e+01  -1.5182631e+02
   5.2000000e+01  -7.1544870e+00  -4.1834481e+01  -4.3449058e+01  -9.2438026e+01
   5.3000000e+01  -1.1797492e+01  -4.8282324e+01  -3.3524338e+01  -9.3604153e+01
   5.4000000e+01  -1.3085933e+01  -5.0377753e+01  -4.0208459e+01  -1.0367214e+02
   5.5000000e+01   3.1148700e+00  -2.6700726e+01  -2.4802706e+01  -4.8388561e+01
   5.6000000e+01  -8.6924610e+00  -4.3325314e+01  -5.5768583e+01  -1.0778636e+02
   5.7000000e+01  -3.7655944e+01   3.0766874e+00  -2.9585790e+01  -6.4165046e+01
   5.8000000e+01  -3.1740447e+01  -6.7336948e+01  -7.2097894e+01  -1.7117529e+02
   5.9000000e+01  -4.6754564e+01  -9.4401556e+01  -8.5418766e+01  -2.2657489e+02
   6.0000000e+01  -2.8503648e+01  -1.0608732e+02  -9.4351907e+01  -2.2894288e+02
   6.1000000e+01  -2.7654247e+01  -1.5782826e+02  -1.1651587e+02  -3.0199838e+02
   6.2000000e+01  -2.3943913e+01   3.6326559e+01   1.3571896e+01   2.5954542e+01
   6.3000000e+01  -9.1720140e+00   2.0567593e+01   7.5828809e+00   1.8978460e+01
   6.4000000e+01  -1.7030244e+01  -1.2339475e+02  -9.1484437e+01  -2.3190944e+02
   6.5000000e+01  -3.7591885e+01  -6.7073435e+01  -6.4319678e+01  -1.6898500e+02
   6.6000000e+01  -1.1941892e+01  -2.9266331e+01  -2.7566510e+01  -6.8774733e+01
   6.7000000e+01  -3.5498002e+01  -2.1989821e+02  -1.4666952e+02  -4.0206574e+02
   6.8000000e+01  -4.3603072e+01  -1.2771648e+02  -9.9395118e+01  -2.7071467e+02
   6.9000000e+01  -3.7900865e+01  -1.5644682e+02  -1.1865967e+02  -3.1300736e+02
   7.0000000e+01  -2.9653192e+01  -3.5533280e+01  -4.7994429e+01  -1.1318090e+02
   7.1000000e+01  -2.0140854e+01  -1.4134977e+02  -1.0122696e+02  -2.6271759e+02
   7.2000000e+01  -6.9765260e+00  -1.3243662e-01  -1.2824261e+01  -1.9933223e+01
   7.3000000e+01  -8.3797290e+00  -1.7673309e+01  -4.9919810e+01  -7.5972848e+01
   7.4000000e+01  -1.1376432e+01  -4.7494615e+01  -4.5198118e+01  -1.0406917e+02
   7.5000000e+01  -5.5229600e+00  -5.2431214e+01  -3.4274306e+01  -9.2228480e+01
   7.6000000e+01   3.0251840e+01  -1.0254547e+02  -6.4018815e+01  -1.3631245e+02
   7.7000000e+01  -1.6868398e+01  -1.1526744e+02  -7.6051489e+01  -2.0818733e+02
   7.8000000e+01  -1.4150200e+00  -1.5926683e+02  -9.5283750e+01  -2.5596560e+02
   7.9000000e+01  -1.9165150e+01  -6.8603263e+01  -6.6281410e+01  -1.5404982e+02
   8.0000000e+01  -2.0456223e+01  -4.2075076e+01  -5.3341804e+01  -1.1587310e+02
   8.1000000e+01  -1.8750530e+01  -7.6266981e+01  -7.2209597e+01  -1.6722711e+02
   8.2000000e+01   8.1001500e+00   1.1327998e+01  -9.1875699e+00   1.0240578e+01
   8.3000000e+01  -8.0144620e+00   7.0470273e+01   1.8197527e+01   8.0653338e+01
   8.4000000e+01  -7.8020810e+00   1.9556781e+01  -1.3708748e+00   1.0383825e+01
   8.5000000e+01  -5.8549600e-01   7.8541752e+01   2.5719921e+01   1.0367618e+02
   8.6000000e+01   1.3974800e+01   6.7847347e+01  -4.4368408e+00   7.7385306e+01
   8.7000000e+01  -1.2952900e+00   4.7980470e+01  -4.8248811e+01  -1.5636315e+00
   8.8000000e+01   3.5842390e+00   5.7887855e+01  -2.4766827e+01   3.6705267e+01
   8.9000000e+01   3.8852479e+01   1.4169598e+02   2.4916191e+01   2.0546465e+02
   9.0000000e+01   4.9801867e+01   2.0984193e+01  -2.6172381e+01   4.4613679e+01
   9.1000000e+01   3.2741455e+01   1.7208775e+01  -2.7738695e+00   4.7176360e+01
   9.2000000e+01   1.5286053e+01  -4.5686097e+01  -2.9217286e+01  -5.9617331e+01
   9.3000000e+01   3.8157840e+01  -1.3653218e+02  -6.3261440e+01  -1.6163578e+02
   9.4000000e+01  -1.3743710e+01  -1.0029794e+02  -6.9343224e+01  -1.8338487e+02
   9.5000000e+01   1.7068281e+01   1.9295832e+01  -1.1752270e+01   2.4611844e+01
   9.6000000e+01   3.2267197e+01   1.7515438e+01   3.8176237e+00   5.3600259e+01
   9.7000000e+01   6.0334839e+01   3.3940718e+01   1.9827260e+01   1.1410282e+02
   9.8000000e+01   5.6275205e+01   3.5737837e+01   1.4562172e+01   1.0657521e+02
   9.9000000e+01   8.0785055e+01   1.1509918e+01  -7.8607923e+00   8.4434181e+01
   1.0000000e+02   9.1748880e+00  -4.8070327e+01  -3.6286023e+01  -7.5181462e+01
   1.0100000e+02   8.0738400e+00  -6.5725055e+01  -4.7093171e+01  -1.0474439e+02
   1.0200000e+02   6.8080500e+00  -7.9665790e+01  -5.3221936e+01  -1.2607968e+02
   1.0300000e+02   1.8680910e+01  -3.4023820e+01  -2.1746298e+01  -3.7089208e+01
   1.0400000e+02   1.0457180e+01  -8.8922905e+01  -4.6931608e+01  -1.2539733e+02
   1.0500000e+02  -3.7347600e+00  -1.0811136e+02  -6.8894490e+01  -1.8074061e+02
   1.0600000e+02  -4.2202800e+00  -4.6677332e+01  -4.3681904e+01  -9.4579515e+01
   1.0700000e+02  -5.4083100e+00  -8.6318744e+01  -7.4223265e+01  -1.6595032e+02
   1.0800000e+02   1.5933640e+01  -7.3545235e+01  -5.4406987e+01  -1.1201858e+02
   1.0900000e+02   1.7235320e+01  -7.4017678e+01  -5.0605426e+01  -1.0738778e+02
   1.1000000e+02   1.6162200e+01  -6.3182357e+01  -4.1920529e+01  -8.8940686e+01
   1.1100000e+02   1.3677440e+01  -6.6472263e+01  -4.7746976e+01  -1.0054180e+02
   1.1200000e+02   1.1998280e+01  -4.8548640e+01  -3.2389781e+01  -6.8940141e+01
   1.1300000e+02   1.3875360e+01  -2.8088092e+01  -2.3244753e+01  -3.7457485e+01
   1.1400000e+02   1.9748260e+01  -2.7428226e+01  -3.1012794e+01  -3.8692760e+01
   1.1500000e+02   1.0808990e+01  -7.8176923e+01  -5.2579941e+01  -1.1994787e+02
   1.1600000e+02   1.0505600e+01  -8.7220083e+01  -5.2017115e+01  -1.2873160e+02
   1.1700000e+02   1.3653000e-01  -1.3774304e+02  -7.1599452e+01  -2.0920597e+02
   1.1800000e+02   1.8285170e+01  -2.0326827e+01  -3.5484487e+01  -3.7526144e+01
   1.1900000e+02   6.2028720e+00   2.2356903e+01  -1.2122816e+01   1.6436959e+01
   1.2000000e+02   2.4182480e+01  -1.1850305e+00  -1.0873525e+01   1.2123925e+01
   1.2100000e+02   3.4095440e+01   6.0561134e+01  -1.8268298e+01   7.6388276e+01
   1.2200000e+02   4.4531230e+01   4.0573996e+01  -3.4026544e+01   5.1078681e+01
   1.2300000e+02   7.0923730e+01   6.4027007e+00  -1.9330148e+00   7.5393416e+01
   1.2400000e+02   1.7941400e+01  -2.4997366e+01  -3.0839356e+01  -3.7895322e+01
   1.2500000e+02   6.2765700e+00  -5.1889576e+01  -6.6765579e+01  -1.1237859e+02
   1.2600000e+02   9.7260300e+00  -8.8417158e+01  -6.8585488e+01  -1.4727662e+02
   1.2700000e+02   2.5497070e+01  -7.5562132e+01  -5.8382687e+01  -1.0844775e+02
   1.2800000e+02   2.2429850e+01  -6.3906836e+01  -4.7453802e+01  -8.8930788e+01
   1.2900000e+02   3.0230680e+01  -3.6674286e+01  -2.7795987e+01  -3.4239592e+01
   1.3000000e+02   3.8155810e+01  -4.1758369e+01  -3.9787484e+01  -4.3390043e+01
   1.3100000e+02   2.3057230e+01  -2.2274753e+01  -3.5257919e+01  -3.4475442e+01
   1.3200000e+02   6.5867470e+01   3.9717775e+00  -1.8644430e+01   5.1194818e+01
   1.3300000e+02   6.0085880e+01   1.6675362e+01  -7.8908139e+00   6.8870428e+01
   1.3400000e+02   1.6837817e+01  -9.0761455e+01  -6.2251679e+01  -1.3617532e+02
   1.3500000e+02   1.8359770e+01  -1.4801919e+02  -9.8120270e+01  -2.2777969e+02
   1.3600000e+02   2.0846460e+01  -1.4571165e+02  -9.7687534e+01  -2.2255272e+02
   1.3700000e+02   1.4090630e+01  -8.8739394e+01  -6.1873220e+01  -1.3652198e+02
   1.3800000e+02   1.8995090e+01  -8.7026420e+01  -6.9531205e+01  -1.3756254e+02
   1.3900000e+02   2.3768470e+01  -4.1752725e+01  -3.9498086e+01  -5.7482341e+01
   1.4000000e+02   2.9268870e+01  -5.4646847e+01  -5.0011387e+01  -7.5389364e+01
   1.4100000e+02   4.0368700e+01  -1.9296821e+01  -2.4711446e+01  -3.6395667e+00
   1.4200000e+02   5.8005090e+01   2.5321589e+00  -2.8454566e+00   5.7691792e+01
   1.4300000e+02   3.7637970e+01   2.8377217e+01   1.2178947e+01   7.8194134e+01
   1.4400000e+02   1.6457322e+02   3.4412434e+01   1.5944068e+01   2.1492972e+02
   1.4500000e+02   8.8191814e+01   5.8055867e+01   2.2799211e+01   1.6904689e+02
   1.4600000e+02   1.6345428e+02   1.0838078e+02   2.7102766e+01   2.9893783e+02
   1.4700000e+02   2.0015874e+02   8.9469756e+01   2.9507337e+01   3.1913583e+02
   1.4800000e+02   2.0753468e+02   4.8881787e+01  -3.5284413e-01   2.5606362e+02
   1.4900000e+02   2.3185403e+02   3.1751478e+01  -2.9394255e-01   2.6331156e+02
   1.5000000e+02   2.3750696e+02   1.4934004e+01   2.9325125e-01   2.5273421e+02
   1.5100000e+02   2.3479343e+02   2.1413076e+01  -7.5649558e+00   2.4864155e+02
   1.5200000e+02   2.3479546e+02   1.7660088e+01  -1.2813130e+01   2.3964242e+02
   1.5300000e+02   2.3388608e+02   2.3717954e+01  -1.0031469e+01   2.4757256e+02
   1.5400000e+02   2.4265518e+02   3.4407172e+01  -6.1594731e+00   2.7090288e+02
   1.5500000e+02   2.5091987e+02   3.8896009e+01  -1.6004137e+00   2.8821547e+02
   1.5600000e+02   1.2830527e+02   9.4024768e+00  -1.1806535e+00   1.3652709e+02
   1.5700000e+02   5.6890470e+01  -2.0539781e+01  -2.0666411e+01   1.5684278e+01
   1.5800000e+02   3.3094930e+01  -1.9025014e+01  -1.4021454e+01   4.8461651e-02
   1.5900000e+02   2.7260810e+01   7.5508022e+00  -3.9659713e+00   3.0845641e+01
   1.6000000e+02   5.4724060e+01   4.4040307e+00   3.7682264e-01   5.9504913e+01
   1.6100000e+02   1.2735271e+02   6.4927768e+00  -2.0211355e+00   1.3182435e+02
   1.6200000e+02   1.9577786e+02   4.8126911e+00  -1.4728818e+00   1.9911767e+02
   1.6300000e+02   2.5738093e+02   8.4966171e+00  -2.5333542e+00   2.6334419e+02
   1.6400000e+02   1.9712841e+02   4.1980314e+00  -1.5147548e-01   2.0117496e+02
   1.6500000e+02   1.5142336e+02   6.8555939e+00  -1.3005442e+00   1.5697841e+02
   1.6600000e+02   1.4042252e+02   1.2699636e+01  -8.5568605e-01   1.5226647e+02
   1.6700000e+02   1.3446731e+02   4.8755500e+00  -2.2480580e+00   1.3709481e+02
   1.6800000e+02   1.4271075e+02   3.3171543e+00  -3.0629014e+00   1.4296500e+02
   1.6900000e+02   1.1214142e+02   4.0317023e-01  -5.4660567e+00   1.0707853e+02
   1.7000000e+02   1.7283501e+02   1.2167540e+01  -6.0706252e+00   1.7893192e+02
   1.7100000e+02   1.7007034e+02   8.8342411e+00   2.7829642e+00   1.8168755e+02
   1.7200000e+02   2.7232915e+02   2.5745488e+01   2.1489243e+00   3.0022357e+02
   1.7300000e+02   2.3336816e+02   2.8891746e+01   5.6693055e+00   2.6792921e+02
   1.7400000e+02   2.8570905e+02   4.0258266e+01   1.0643637e+01   3.3661095e+02
   1.7500000e+02   2.7355367e+02   3.6472769e+01  -1.0438214e+00   3.0898261e+02
   1.7600000e+02   2.5152802e+02   3.1590404e+01   1.4211594e+01   2.9733002e+02
   1.7700000e+02   1.0060236e+02   1.8502214e+01   1.4038358e+01   1.3314293e+02
   1.7800000e+02   1.6539314e+02   3.0356980e+01   1.8150599e+01   2.1390072e+02
   1.7900000e+02   1.8856901e+02   2.4040415e+01   1.4115531e+01   2.2672495e+02
   1.8000000e+02   1.9954965e+02   1.0399936e+01   5.4946595e+00   2.1544424e+02
   1.8100000e+02   1.3360778e+02   1.4355135e+01   2.4145799e+00   1.5037749e+02
   1.8200000e+02   1.1640463e+02   6.0062658e+00   2.7655298e+00   1.2517643e+02
   1.8300000e+02   2.7238476e+02   2.1028511e+01   5.9823658e+00   2.9939563e+02
   1.8400000e+02   2.4305492e+02   2.8221182e+01   8.6197790e+00   2.7989588e+02
   1.8500000e+02   2.0840091e+02   2.5549069e+01   1.0959974e+01   2.4490995e+02
   1.8600000e+02   2.2225630e+02   3.0368976e+01   1.5112319e+01   2.6773760e+02
   1.8700000e+02   2.6967687e+02   2.6948145e+01   2.8883644e+00   2.9951338e+02
   1.8800000e+02   1.9184331e+02   3.8840353e+01   1.7146973e+01   2.4783064e+02
   1.8900000e+02   1.9514523e+02   4.8670080e+01   2.4906264e+01   2.6872157e+02
   1.9000000e+02   1.7821487e+02   4.5530677e+01   2.1283899e+01   2.4502944e+02
   1.9100000e+02   1.2033608e+02   2.1945637e+01   1.2276008e+01   1.5455772e+02
   1.9200000e+02   9.6508108e+01   1.0661293e+01   1.0997132e+00   1.0826911e+02
   1.9300000e+02   2.1314661e+02   2.3041820e+01   4.1093526e+00   2.4029778e+02
   1.9400000e+02   2.4416190e+02   2.7645989e+01   6.1348455e+00   2.7794273e+02
   1.9500000e+02   1.8055726e+02   4.6941094e+01   8.0544592e+00   2.3555281e+02
   1.9600000e+02   2.2266647e+02   1.9666868e+01   6.3108096e+00   2.4864415e+02
   1.9700000e+02   7.6443642e+01   1.2209279e+01   7.8283894e+00   9.6481310e+01
   1.9800000e+02   2.3565685e+02   1.7338089e+01   7.7626899e+00   2.6075763e+02
   1.9900000e+02   2.2345256e+02   3.3705533e+01   1.8175580e+01   2.7533368e+02
   2.0000000e+02   1.5371104e+02   3.4686605e+01   2.3590735e+01   2.1198838e+02
   2.0100000e+02   1.3429161e+02   3.1540458e+01   1.9457445e+01   1.8528951e+02
   2.0200000e+02   1.8641465e+02   3.2985234e+01   2.1214215e+01   2.4061410e+02
   2.0300000e+02   1.6705959e+02   3.6152101e+01   2.4318315e+01   2.2753000e+02
   2.0400000e+02   1.8483576e+02   4.4354619e+01   3.0350958e+01   2.5954134e+02
   2.0500000e+02   7.1120565e+01   2.2584241e+01   2.0226255e+01   1.1393106e+02
   2.0600000e+02   1.0089286e+02   1.8698104e+01   1.4023525e+01   1.3361449e+02
   2.0700000e+02   1.9635994e+02   2.4639637e+01   1.1634413e+01   2.3263399e+02
   2.0800000e+02   9.0099622e+01   1.9470016e+01   1.5501248e+01   1.2507088e+02
   2.0900000e+02   1.4010901e+02   4.8158961e+01   1.7932118e+01   2.0620009e+02
   2.1000000e+02   2.1902958e+02   2.6178494e+01   2.8116702e-01   2.4548924e+02
   2.1100000e+02   2.1381838e+02   3.6301397e+01   2.7776281e+00   2.5289741e+02
   2.1200000e+02   1.6714732e+02   2.3626972e+01   1.0118494e+01   2.0089278e+02
   2.1300000e+02   1.3899246e+02   1.9105488e+01   9.1152217e+00   1.6721316e+02
   2.1400000e+02   2.1105579e+02   2.3560571e+01   1.1977613e+01   2.4659397e+02
   2.1500000e+02   2.2691762e+02   2.5617720e+01   1.2699126e+01   2.6523446e+02
   2.1600000e+02   2.2818560e+02   4.5277912e+01   1.8043192e+01   2.9150670e+02
   2.1700000e+02   1.6051397e+02   2.6469073e+01   1.7989181e+01   2.0497222e+02
   2.1800000e+02   2.1320969e+02   3.1608480e+01   1.2537679e+01   2.5735585e+02
   2.1900000e+02   1.9766115e+02   4.7656045e+01   2.2712693e+01   2.6802989e+02
   2.2000000e+02   2.0965751e+02   4.5961948e+01   2.1062855e+01   2.7668231e+02
   2.2100000e+02   1.5576073e+02   9.0255089e+01   3.7696659e+01   2.8371247e+02
   2.2200000e+02   2.1126632e+02   1.8703589e+02   1.0712639e+02   5.0542860e+02
   2.2300000e+02   1.9049216e+02   1.6226480e+02   8.4903627e+01   4.3766059e+02
   2.2400000e+02   4.8841694e+01   1.7965664e+02   1.0800141e+02   3.3649975e+02
   2.2500000e+02   1.0123900e+02   7.5265851e+01   5.3377459e+01   2.2988232e+02
   2.2600000e+02   1.2716245e+02   4.9309974e+01   3.6253648e+01   2.1272607e+02
   2.2700000e+02   3.4660195e+01   2.0895827e+01   1.7195553e+01   7.2751576e+01
   2.2800000e+02   1.5058224e+02   4.2164443e+01   2.0582972e+01   2.1332966e+02
   2.2900000e+02   1.4880189e+02   3.3509083e+01   2.1622090e+01   2.0393306e+02
   2.3000000e+02   7.3077010e+01   2.2167834e+01   1.7554196e+01   1.1279904e+02
   2.3100000e+02   3.6991440e+01   3.3775401e+01   2.3584115e+01   9.4350955e+01
   2.3200000e+02   5.8566428e+01   1.4263758e+01   1.1705975e+01   8.4536161e+01
   2.3300000e+02   6.7385355e+01   2.5228748e+01   1.8936855e+01   1.1155096e+02
   2.3400000e+02   6.3434767e+01   2.4683168e+01   9.8803266e+00   9.7998262e+01
   2.3500000e+02   6.7441500e+01   1.2581718e+01   4.8098842e+00   8.4833101e+01
   2.3600000e+02   1.1526411e+02   1.3380653e+01  -9.7424844e-01   1.2767051e+02
   2.3700000e+02   7.2825907e+01   1.2271526e+01  -2.8060133e+00   8.2291420e+01
   2.3800000e+02   5.8730117e+01   2.6884184e-01  -3.0877812e+00   5.5911178e+01
   2.3900000e+02   6.0931710e+01  -2.3799732e+00  -6.0847135e+00   5.2467023e+01
   2.4000000e+02   2.3885647e+01  -3.8108053e+00  -6.6009361e+00   1.3473906e+01
   2.4100000e+02   2.3356780e+01  -1.5005604e+01  -1.5279458e+01  -6.9282821e+00
   2.4200000e+02   3.2625150e+01   1.2329826e+00  -2.3595760e+01   1.0262372e+01
   2.4300000e+02   4.8190490e+01   1.3673869e+01  -1.0946647e+01   5.0917712e+01
   2.4400000e+02   4.6880786e+01   5.8629464e+01   2.7328356e+01   1.3283861e+02
   2.4500000e+02   6.6766316e+01   7.7476536e+01   2.8388214e+01   1.7263107e+02
   2.4600000e+02   1.0114077e+02   2.0456143e+01   1.2348677e+01   1.3394559e+02
   2.4700000e+02   2.7929043e+01   5.2361767e+01   3.1862339e+01   1.1215315e+02
   2.4800000e+02   3.8337094e+01   2.0530766e+01  -8.9466855e+00   4.9921175e+01
   2.4900000e+02   4.4817053e+01   6.8468710e+01   1.1073205e+01   1.2435897e+02
   2.5000000e+02   8.9263904e+01   4.3252418e+01  -1.2025992e+01   1.2049033e+02
   2.5100000e+02   6.9251345e+01   5.1658009e+00  -4.0332388e+01   3.4084757e+01
   2.5200000e+02   5.8171966e+01  -3.3378929e+00  -8.0709654e+00   4.6763108e+01
   2.5300000e+02   1.3027145e+01  -4.8086286e+00  -3.9900210e+00   4.2284954e+00
   2.5400000e+02   3.4766360e+00  -7.4654984e+01  -5.4892564e+01  -1.2607091e+02
   2.5500000e+02   7.1749000e-01  -7.9400098e+01  -5.7228499e+01  -1.3591111e+02
   2.5600000e+02  -2.3719000e-01  -1.4037618e+01  -4.2938122e+01  -5.7212930e+01
   2.5700000e+02   2.7031824e+01   2.4164641e+01   8.2341865e+00   5.9430652e+01
   2.5800000e+02   1.7447350e+01   2.9931695e-01  -1.3358486e+00   1.6410818e+01
   2.5900000e+02   1.8087186e+01  -4.4169468e+00  -5.8164172e+00   7.8538220e+00
   2.6000000e+02   9.1943770e+00  -1.8934615e+01  -1.6649283e+01  -2.6389522e+01
   2.6100000e+02   8.2997650e+00  -3.1107535e+01  -2.4530918e+01  -4.7338687e+01
   2.6200000e+02   8.5617850e+00  -1.9150537e+01  -2.0701118e+01  -3.1289870e+01
   2.6300000e+02   5.6731270e+00  -1.2440530e+01  -2.1210041e+01  -2.7977444e+01
   2.6400000e+02  -8.7937300e+00  -3.6857115e+01  -3.8498338e+01  -8.4149183e+01
   2.6500000e+02  -7.5916050e+00   1.7297172e+01  -2.2554332e+01  -1.2848765e+01
   2.6600000e+02   6.9242469e+01   7.1745763e+01   3.8380695e+01   1.7936893e+02
   2.6700000e+02   6.9628329e+01   4.3879734e+01   2.5245200e+01   1.3875326e+02
   2.6800000e+02   3.7548020e+01   1.2871237e+01   8.5938302e+00   5.9013088e+01
   2.6900000e+02   2.6143297e+01  -1.4335933e+01  -1.5981208e+01  -4.1738447e+00
   2.7000000e+02   5.8854506e+01   6.9281527e+00  -1.9149985e+00   6.3867660e+01
   2.7100000e+02   4.4759250e+00  -9.4009525e+00  -6.9471600e+00  -1.1872188e+01
   2.7200000e+02   3.5737500e+00  -1.4154345e+01  -1.0518283e+01  -2.1098878e+01
   2.7300000e+02  -4.4021290e+00  -9.2635664e+00  -1.4194467e+01  -2.7860162e+01
   2.7400000e+02   3.0096390e+00  -4.6887187e+00  -4.8367589e+00  -6.5158386e+00
   2.7500000e+02   4.3201260e+00  -6.2880290e+00  -4.7562651e+00  -6.7241680e+00
   2.7600000e+02  -2.3573900e-01  -3.0145158e+01  -2.1596515e+01  -5.1977413e+01
   2.7700000e+02  -1.3761600e-01  -3.7590221e+01  -2.6687526e+01  -6.4415364e+01
   2.7800000e+02   2.5790480e+00  -6.2376596e-01  -8.0768925e+00  -6.1216104e+00
   2.7900000e+02   2.1598347e+01  -6.3312512e+01  -4.1548450e+01  -8.3262615e+01
   2.8000000e+02  -2.0905319e+01  -1.0181183e+02  -7.4518087e+01  -1.9723523e+02
   2.8100000e+02  -3.0628652e+01  -5.5017960e+01  -6.3125050e+01  -1.4877166e+02
   2.8200000e+02  -1.6060783e+01  -4.9071628e+01  -5.1564536e+01  -1.1669695e+02
   2.8300000e+02  -2.3887844e+01  -6.9682634e+00  -3.8171683e+01  -6.9027790e+01
   2.8400000e+02   1.9359450e+00   3.4157773e+01   7.3720925e+00   4.3465811e+01
   2.8500000e+02  -6.8744590e+00   3.3341985e+01  -5.9406615e+00   2.0526865e+01
   2.8600000e+02  -9.7277720e+00  -1.2474330e+01  -1.3891263e+01  -3.6093364e+01
   2.8700000e+02   3.6085100e-01  -4.0086752e+00  -6.0643888e+00  -9.7122129e+00
   2.8800000e+02  -3.3720150e+00  -2.6234362e+01  -2.2660950e+01  -5.2267327e+01
   2.8900000e+02  -2.3139120e+00  -4.0021209e+01  -2.8829795e+01  -7.1164916e+01
   2.9000000e+02   6.6593630e+00  -2.5153558e+01  -1.7222851e+01  -3.5717046e+01
   2.9100000e+02   3.4899500e+00  -6.0973040e+01  -4.1811868e+01  -9.9294959e+01
   2.9200000e+02   2.7305890e+00  -5.3549638e+01  -3.4241763e+01  -8.5060812e+01
   2.9300000e+02   6.9480360e+00  -6.2745106e+01  -4.0942214e+01  -9.6739284e+01
