   1.0000000e+00   2.0000000e+02   8.6320227e+02
   1.0000000e+00   1.0000000e+02   8.6303403e+02
   1.0000000e+00   2.0000000e+02   8.6275799e+02
   1.0000000e+00   3.0000000e+02   8.6253334e+02
   1.0000000e+00   4.0000000e+02   8.6247021e+02
   1.0000000e+00   5.0000000e+02   8.6260955e+02
   1.0000000e+00   6.0000000e+02   8.6259004e+02
   1.0000000e+00   7.0000000e+02   8.6265634e+02
   1.0000000e+00   8.0000000e+02   8.6302245e+02
   1.0000000e+00   9.0000000e+02   8.6334918e+02
   1.0000000e+00   1.0000000e+03   8.6359223e+02
   1.0000000e+00   1.1000000e+03   8.6403172e+02
   1.0000000e+00   1.2000000e+03   8.6458292e+02
   1.0000000e+00   1.3000000e+03   8.6470560e+02
   1.0000000e+00   1.4000000e+03   8.6473806e+02
   1.0000000e+00   1.5000000e+03   8.6460084e+02
   1.0000000e+00   1.6000000e+03   8.6448864e+02
   1.0000000e+00   1.7000000e+03   8.6439170e+02
   1.0000000e+00   1.8000000e+03   8.6442389e+02
   1.0000000e+00   1.9000000e+03   8.6439791e+02
   1.0000000e+00   2.0000000e+03   8.6420401e+02
   1.0000000e+00   2.1000000e+03   8.6422274e+02
   1.0000000e+00   2.2000000e+03   8.6410195e+02
   1.0000000e+00   2.3000000e+03   8.6400448e+02
   1.0000000e+00   2.4000000e+03   8.6387527e+02
   2.0000000e+00   1.0000000e+02   8.6376841e+02
   2.0000000e+00   2.0000000e+02   8.6383450e+02
   2.0000000e+00   3.0000000e+02   8.6398690e+02
   2.0000000e+00   4.0000000e+02   8.6403873e+02
   2.0000000e+00   5.0000000e+02   8.6394484e+02
   2.0000000e+00   6.0000000e+02   8.6422374e+02
   2.0000000e+00   7.0000000e+02   8.6461797e+02
   2.0000000e+00   8.0000000e+02   8.6515748e+02
   2.0000000e+00   9.0000000e+02   8.6577166e+02
   2.0000000e+00   1.0000000e+03   8.6649360e+02
   2.0000000e+00   1.1000000e+03   8.6719682e+02
   2.0000000e+00   1.2000000e+03   8.6794518e+02
   2.0000000e+00   1.3000000e+03   8.6848842e+02
   2.0000000e+00   1.4000000e+03   8.6913624e+02
   2.0000000e+00   1.5000000e+03   8.6957894e+02
   2.0000000e+00   1.6000000e+03   8.7004798e+02
   2.0000000e+00   1.7000000e+03   8.7051343e+02
   2.0000000e+00   1.8000000e+03   8.7130628e+02
   2.0000000e+00   1.9000000e+03   8.7185755e+02
   2.0000000e+00   2.0000000e+03   8.7231548e+02
   2.0000000e+00   2.1000000e+03   8.7269880e+02
   2.0000000e+00   2.2000000e+03   8.7293714e+02
   2.0000000e+00   2.3000000e+03   8.7304468e+02
   2.0000000e+00   2.4000000e+03   8.7333500e+02
   3.0000000e+00   1.0000000e+02   8.7355826e+02
   3.0000000e+00   2.0000000e+02   8.7379997e+02
   3.0000000e+00   3.0000000e+02   8.7382232e+02
   3.0000000e+00   4.0000000e+02   8.7407495e+02
   3.0000000e+00   5.0000000e+02   8.7442511e+02
   3.0000000e+00   6.0000000e+02   8.7480829e+02
   3.0000000e+00   7.0000000e+02   8.7531497e+02
   3.0000000e+00   8.0000000e+02   8.7587389e+02
   3.0000000e+00   9.0000000e+02   8.7653662e+02
   3.0000000e+00   1.0000000e+03   8.7748682e+02
   3.0000000e+00   1.1000000e+03   8.7806426e+02
   3.0000000e+00   1.2000000e+03   8.7889863e+02
   3.0000000e+00   1.3000000e+03   8.7962858e+02
   3.0000000e+00   1.4000000e+03   8.8035124e+02
   3.0000000e+00   1.5000000e+03   8.8075723e+02
   3.0000000e+00   1.6000000e+03   8.8179286e+02
   3.0000000e+00   1.7000000e+03   8.8256036e+02
   3.0000000e+00   1.8000000e+03   8.8305196e+02
   3.0000000e+00   1.9000000e+03   8.8383074e+02
   3.0000000e+00   2.0000000e+03   8.8469900e+02
   3.0000000e+00   2.1000000e+03   8.8552636e+02
   3.0000000e+00   2.2000000e+03   8.8612262e+02
   3.0000000e+00   2.3000000e+03   8.8672258e+02
   3.0000000e+00   2.4000000e+03   8.8743074e+02
   4.0000000e+00   1.0000000e+02   8.8747915e+02
   4.0000000e+00   2.0000000e+02   8.8709891e+02
   4.0000000e+00   3.0000000e+02   8.8848181e+02
   4.0000000e+00   4.0000000e+02   8.8850043e+02
   4.0000000e+00   5.0000000e+02   8.8785924e+02
   4.0000000e+00   6.0000000e+02   8.8699436e+02
   4.0000000e+00   7.0000000e+02   8.8612942e+02
   4.0000000e+00   8.0000000e+02   8.8510793e+02
   4.0000000e+00   9.0000000e+02   8.8401547e+02
   4.0000000e+00   1.0000000e+03   8.8303113e+02
   4.0000000e+00   1.1000000e+03   8.8222200e+02
   4.0000000e+00   1.2000000e+03   8.8147619e+02
   4.0000000e+00   1.3000000e+03   8.8099880e+02
   4.0000000e+00   1.4000000e+03   8.8080853e+02
   4.0000000e+00   1.5000000e+03   8.8063686e+02
   4.0000000e+00   1.6000000e+03   8.8071140e+02
   4.0000000e+00   1.7000000e+03   8.8103581e+02
   4.0000000e+00   1.8000000e+03   8.8157648e+02
   4.0000000e+00   1.9000000e+03   8.8226257e+02
   4.0000000e+00   2.0000000e+03   8.8317613e+02
   4.0000000e+00   2.1000000e+03   8.8396665e+02
   4.0000000e+00   2.2000000e+03   8.8453718e+02
   4.0000000e+00   2.3000000e+03   8.8530534e+02
   4.0000000e+00   2.4000000e+03   8.8605492e+02
   5.0000000e+00   1.0000000e+02   8.8658449e+02
   5.0000000e+00   2.0000000e+02   8.8743103e+02
   5.0000000e+00   3.0000000e+02   8.8946347e+02
   5.0000000e+00   4.0000000e+02   8.9091399e+02
   5.0000000e+00   5.0000000e+02   8.9160008e+02
   5.0000000e+00   6.0000000e+02   8.9314756e+02
   5.0000000e+00   7.0000000e+02   8.9561992e+02
   5.0000000e+00   8.0000000e+02   8.9673107e+02
   5.0000000e+00   9.0000000e+02   8.9904299e+02
   5.0000000e+00   1.0000000e+03   8.9958717e+02
   5.0000000e+00   1.1000000e+03   9.0028075e+02
   5.0000000e+00   1.2000000e+03   9.0280516e+02
   5.0000000e+00   1.3000000e+03   9.0525861e+02
   5.0000000e+00   1.4000000e+03   9.0622803e+02
   5.0000000e+00   1.5000000e+03   9.0717889e+02
   5.0000000e+00   1.6000000e+03   9.0826400e+02
   5.0000000e+00   1.7000000e+03   9.0924075e+02
   5.0000000e+00   1.8000000e+03   9.0953895e+02
