   1.1000000e+01  -8.0544306e+00   8.6074306e+01   3.5282733e+00   3.6661640e+00   2.2493236e+02   2.7406054e+02   1.0615139e+01   2.7312886e+02   0.0000000e+00  -8.0544306e+00
   1.2000000e+01  -9.8747639e+00   8.2218889e+01   6.0952330e+00   4.9095068e+00   2.3723041e+02   2.6731128e+02   7.7632917e+00   2.3107084e+02   0.0000000e+00  -9.8747639e+00
   1.3000000e+01   1.7519444e-01   7.7215625e+01   6.2408652e+00   4.3659945e+00   2.8791539e+02   3.1095199e+02   1.5078639e+01   1.9308342e+02   1.4354653e+00  -1.2602708e+00
   1.4000000e+01   2.8151667e+00   7.4904167e+01   1.0536223e+01   7.2036726e+00   2.6490491e+02   3.2005328e+02   1.2136764e+01   1.8301300e+02   2.8151667e+00   0.0000000e+00
   1.5000000e+01  -4.3339097e+00   8.0718681e+01   9.8492043e+00   6.2501077e+00   2.3656810e+02   2.8883743e+02   5.4540417e+00   2.0151590e+02   1.1675694e-01  -4.4506667e+00
   1.6000000e+01   5.2646528e-01   9.2810417e+01   5.3153726e+00   4.3074730e+00   2.5647661e+02   3.1233163e+02   9.9586250e+00   1.5962238e+02   7.1111111e-01  -1.8464583e-01
   1.7000000e+01  -3.3989792e+00   8.8416667e+01   7.0168405e+00   4.8904544e+00   2.5857952e+02   2.9481702e+02   7.2828472e+00   1.7422898e+02   4.9020833e-02  -3.4480000e+00
   1.8000000e+01  -4.9627431e+00   9.8544444e+01   4.1469680e+00   3.7487935e+00   2.8186487e+02   2.9293361e+02   1.2916299e+01   2.9518555e+02   0.0000000e+00  -4.9627431e+00
   1.9000000e+01  -7.2974722e+00   9.4102083e+01   4.8175557e+00   4.4160275e+00   2.3789215e+02   2.8024608e+02   1.4032708e+01   2.7228484e+02   0.0000000e+00  -7.2974722e+00
   2.0000000e+01  -6.5759375e+00   8.8685417e+01   3.8978369e+00   3.6160519e+00   2.5798189e+02   2.8162173e+02   5.2031597e+00   2.4740145e+02   0.0000000e+00  -6.5759375e+00
   2.1000000e+01  -5.8405208e+00   9.8398611e+01   5.4953393e+00   6.1519447e+00   2.8948772e+02   2.8854838e+02   3.1057917e+00   2.8895897e+02   0.0000000e+00  -5.8405208e+00
   2.2000000e+01  -4.3212500e+00   9.9479861e+01   3.4832960e+00   3.7921191e+00   2.9607204e+02   2.9608209e+02   2.4023194e+00   3.4903223e+02   0.0000000e+00  -4.3212500e+00
   2.3000000e+01  -6.6604583e+00   9.8095139e+01   4.6494528e+00   5.1435712e+00   2.8589161e+02   2.8587222e+02   9.0467361e-01   3.3830899e+02   0.0000000e+00  -6.6604583e+00
   2.4000000e+01  -7.6010764e+00   9.7424306e+01   1.2724046e+01   1.0420308e+01   2.6544618e+02   2.7640648e+02   4.7197778e+00   1.1756642e+02   0.0000000e+00  -7.6010764e+00
   2.5000000e+01  -9.7022222e+00   9.5646528e+01   3.2294317e+01   1.3855301e+01   2.7337832e+02   2.6882673e+02   7.4795694e+00   2.0379671e+02   0.0000000e+00  -9.7022222e+00
   2.6000000e+01  -1.0832292e+01   9.3434028e+01   1.3931410e+01   1.0517013e+01   2.4385527e+02   2.6224332e+02   6.7428819e+00   2.3533513e+02   0.0000000e+00  -1.0832292e+01
   2.7000000e+01  -8.2715972e+00   8.9934028e+01   1.1274359e+01   1.0132447e+01   2.4206596e+02   2.7369011e+02   8.4172778e+00   1.6405049e+02   0.0000000e+00  -8.2715972e+00
   2.8000000e+01   1.7328750e+00   8.9799306e+01   9.3020654e+00   8.0187938e+00   2.8415659e+02   3.1499078e+02   1.1531687e+01   1.6317009e+02   2.0283264e+00  -2.9545139e-01
   2.9000000e+01   2.5533958e+00   7.5603708e+01   9.2135112e+00   7.5011706e+00   2.9287157e+02   3.1931935e+02   1.3107486e+01   1.5853991e+02   2.6667569e+00  -1.1336111e-01
   3.0000000e+01  -4.1486806e+00   8.3740278e+01   1.2734093e+01   1.0679952e+01   2.4251543e+02   2.8874087e+02   5.8767639e+00   1.8538618e+02   4.5972222e-03  -4.1532778e+00
   3.1000000e+01   1.1117639e+00   8.4951389e+01   2.2233713e+01   1.3605668e+01   2.6306156e+02   3.1468600e+02   1.4502451e+01   1.6400648e+02   1.2012500e+00  -8.9486111e-02
   3.2000000e+01  -4.4018750e-01   8.3699861e+01   1.3643528e+01   1.1045940e+01   2.6565685e+02   3.0785710e+02   1.3795444e+01   1.9959122e+02   1.2918681e+00  -1.7320556e+00
   3.3000000e+01  -2.5397361e+00   6.5111806e+01   1.9962527e+01   1.3795322e+01   2.5895038e+02   2.9627299e+02   8.6411806e+00   1.6423338e+02   5.1968056e-01  -3.0594167e+00
   3.4000000e+01  -1.1272500e+00   7.2666806e+01   3.0088892e+01   1.6907187e+01   2.6162645e+02   3.0442132e+02   8.7938333e+00   1.6547883e+02   8.6327083e-01  -1.9905208e+00
   3.5000000e+01  -8.2288889e-01   8.8425694e+01   4.0737037e+01   2.8544805e+01   2.6841015e+02   3.0597694e+02   8.3015833e+00   1.7873963e+02   4.8423611e-02  -8.7131250e-01
   3.6000000e+01  -8.6486806e+00   7.7065486e+01   3.3083017e+01   2.1601007e+01   2.1742315e+02   2.7040775e+02   9.0180417e+00   2.2443320e+02   0.0000000e+00  -8.6486806e+00
   3.7000000e+01   1.6210694e+00   7.8580972e+01   4.5556101e+01   2.8003361e+01   2.8161584e+02   3.1404647e+02   1.2028229e+01   1.8946321e+02   2.0651806e+00  -4.4411111e-01
   3.8000000e+01  -9.8025000e-01   8.5922569e+01   1.3153769e+01   9.5682523e+00   2.6286419e+02   3.0682533e+02   1.4130993e+01   1.7159561e+02   4.3816667e-01  -1.4184167e+00
   3.9000000e+01  -3.2752014e+00   9.6276389e+01   2.2048855e+01   1.7130250e+01   2.3953374e+02   2.9711087e+02   1.3378569e+01   1.8193575e+02   0.0000000e+00  -3.2752014e+00
   4.0000000e+01  -2.1199444e+00   8.8320000e+01   2.4598292e+01   1.9501120e+01   2.5761696e+02   2.9978920e+02   1.1380632e+01   1.9364514e+02   3.0116667e-01  -2.4211111e+00
   4.1000000e+01  -3.7681389e+00   7.6451944e+01   4.2973062e+01   2.4861621e+01   2.1562284e+02   2.8922103e+02   1.0947125e+01   2.1457294e+02   9.3111111e-02  -3.8612500e+00
   4.2000000e+01  -2.6763681e+00   6.9724931e+01   2.7783652e+01   1.8437895e+01   2.5038299e+02   2.9328127e+02   9.0952222e+00   2.3491637e+02   5.0694444e-03  -2.6814375e+00
   4.3000000e+01   2.2638194e-01   8.1939931e+01   4.3044841e+01   2.4473651e+01   2.4664396e+02   3.0647893e+02   1.1354979e+01   2.2549964e+02   8.4877778e-01  -6.2239583e-01
   4.4000000e+01   4.7981944e-01   5.9309375e+01   1.9607700e+01   1.2812033e+01   2.6033039e+02   3.0364376e+02   9.5019583e+00   2.7846795e+02   1.5538472e+00  -1.0740278e+00
   4.5000000e+01   3.6505208e+00   7.3104514e+01   2.8235343e+01   1.4732592e+01   2.6906141e+02   3.1915549e+02   1.3755472e+01   2.6743756e+02   3.6505208e+00   0.0000000e+00
   4.6000000e+01   1.6033958e+00   6.7375833e+01   3.6087800e+01   1.8396494e+01   2.4667260e+02   3.0916398e+02   1.0643049e+01   2.2413721e+02   2.5728819e+00  -9.6948611e-01
   4.7000000e+01  -5.0007153e+00   7.0860694e+01   5.7892020e+01   2.7237928e+01   2.1465676e+02   2.8448972e+02   1.2388250e+01   2.4087931e+02   0.0000000e+00  -5.0007153e+00
   4.8000000e+01  -8.4997778e+00   8.5872917e+01   5.7642580e+01   3.7455375e+01   2.4415042e+02   2.7388011e+02   6.8186250e+00   2.6698937e+02   0.0000000e+00  -8.4997778e+00
   4.9000000e+01  -1.3065417e+01   8.5801597e+01   5.1407395e+01   3.8733109e+01   2.2398158e+02   2.5533930e+02   8.1055139e+00   2.9788172e+02   0.0000000e+00  -1.3065417e+01
   5.0000000e+01  -3.9565694e+00   8.3651389e+01   2.6818719e+01   2.1778108e+01   2.5848859e+02   2.9139822e+02   9.2387847e+00   2.0487047e+02   0.0000000e+00  -3.9565694e+00
   5.1000000e+01  -6.0468264e+00   9.4028472e+01   2.8201741e+01   2.3416142e+01   2.5646353e+02   2.8506502e+02   5.6822292e+00   2.7209601e+02   0.0000000e+00  -6.0468264e+00
   5.2000000e+01  -2.2204028e+00   8.7938194e+01   6.9144469e+01   4.9041106e+01   2.7064113e+02   2.9789898e+02   6.8050903e+00   1.6386161e+02   4.2285417e-01  -2.6432569e+00
   5.3000000e+01  -4.7500208e+00   9.6962500e+01   3.6883567e+01   3.2823739e+01   2.7415462e+02   2.9001194e+02   3.8732014e+00   2.7359102e+02   0.0000000e+00  -4.7500208e+00
   5.4000000e+01  -3.5643958e+00   9.6086111e+01   3.7444645e+01   3.3178078e+01   2.7791051e+02   2.9526301e+02   6.5945139e+00   8.4699469e+01   0.0000000e+00  -3.5643958e+00
   5.5000000e+01  -4.4472639e+00   9.4233333e+01   3.8284083e+01   3.9773943e+01   2.9524127e+02   2.9063654e+02   2.7400417e+00   3.3354196e+02   0.0000000e+00  -4.4472639e+00
   5.6000000e+01  -2.3554028e+00   8.4626389e+01   6.3366102e+01   4.7315653e+01   2.7373877e+02   2.9848168e+02   8.5150903e+00   1.9466820e+02   7.5208333e-03  -2.3629236e+00
   5.7000000e+01   2.2530556e-01   8.5911806e+01   5.2637819e+01   4.0546543e+01   2.5774551e+02   3.0749273e+02   1.0939854e+01   1.8447146e+02   9.7160417e-01  -7.4629861e-01
   5.8000000e+01  -2.6838611e+00   8.7504028e+01   7.9164979e+01   5.3433866e+01   2.3704717e+02   2.9451873e+02   1.3088708e+01   2.1704952e+02   1.2131944e-02  -2.6959931e+00
   5.9000000e+01  -3.7534028e+00   8.9608333e+01   7.0171737e+01   4.8909521e+01   2.2202247e+02   2.9003925e+02   1.2466590e+01   1.9859533e+02   0.0000000e+00  -3.7534028e+00
   6.0000000e+01  -5.1787222e+00   7.4112014e+01   8.4742424e+01   6.0170272e+01   2.2794163e+02   2.8101743e+02   8.5584306e+00   2.0403221e+02   1.1493056e-02  -5.1902153e+00
   6.1000000e+01  -7.9394375e+00   8.0005208e+01   9.5166516e+01   6.3206983e+01   2.1118415e+02   2.7079793e+02   9.0328611e+00   1.9510920e+02   0.0000000e+00  -7.9394375e+00
   6.2000000e+01   9.1557639e-01   9.5142847e+01   6.4664204e+01   4.4794927e+01   2.7125274e+02   3.1506593e+02   1.6841972e+01   1.4867435e+02   1.4146181e+00  -4.9904167e-01
   6.3000000e+01  -3.8788194e-01   9.6554861e+01   2.9276334e+01   2.4267178e+01   2.9728463e+02   3.1146580e+02   1.1483840e+01   2.4759861e+02   1.2106528e+00  -1.5985347e+00
   6.4000000e+01  -7.6063958e+00   8.1307083e+01   1.0096215e+02   7.2765174e+01   2.2703411e+02   2.7226133e+02   7.4881181e+00   2.4170670e+02   0.0000000e+00  -7.6063958e+00
   6.5000000e+01  -4.5115278e+00   8.1060000e+01   7.7244729e+01   6.4826554e+01   2.3444228e+02   2.8445234e+02   7.8712292e+00   1.7843165e+02   0.0000000e+00  -4.5115278e+00
   6.6000000e+01  -1.5246528e+00   9.6689583e+01   8.4553279e+01   7.1419051e+01   2.7974051e+02   3.0481663e+02   9.9788056e+00   1.4932089e+02   1.5541667e-02  -1.5401944e+00
   6.7000000e+01  -9.0417917e+00   8.9882639e+01   1.0431739e+02   7.4767422e+01   2.0432543e+02   2.6937340e+02   1.2626993e+01   2.0878887e+02   0.0000000e+00  -9.0417917e+00
   6.8000000e+01  -6.3158125e+00   8.3106806e+01   8.0581107e+01   6.4915819e+01   2.1785820e+02   2.7712656e+02   9.1237083e+00   2.1036678e+02   0.0000000e+00  -6.3158125e+00
   6.9000000e+01  -7.2039167e+00   8.4861806e+01   1.1663732e+02   8.2322425e+01   2.0185774e+02   2.7407350e+02   1.0379951e+01   2.2390715e+02   0.0000000e+00  -7.2039167e+00
   7.0000000e+01  -2.7311319e+00   8.2806250e+01   9.5801922e+01   7.8450484e+01   2.4862641e+02   2.9563104e+02   1.6003924e+01   2.1667137e+02   4.7104167e-01  -3.2021736e+00
   7.1000000e+01  -3.3929514e+00   9.8711806e+01   1.0431429e+02   7.5819624e+01   2.4822556e+02   2.9686108e+02   2.2046736e+01   2.1940525e+02   0.0000000e+00  -3.3929514e+00
   7.2000000e+01  -4.9904167e-01   9.1229167e+01   6.6071778e+01   5.0015304e+01   2.8278463e+02   3.0581763e+02   6.5502431e+00   1.3631592e+02   5.4589583e-01  -1.0449375e+00
   7.3000000e+01  -9.9481944e-01   8.2166528e+01   1.3395594e+02   9.1240499e+01   2.5019747e+02   3.0129264e+02   9.1265208e+00   1.8602979e+02   1.8304167e-01  -1.1778611e+00
   7.4000000e+01  -3.4637083e+00   9.0348194e+01   4.9635471e+01   4.4781153e+01   2.7872391e+02   2.9495466e+02   6.0058056e+00   1.8617358e+02   0.0000000e+00  -3.4637083e+00
   7.5000000e+01  -6.6995278e+00   9.7017361e+01   7.7954039e+01   7.2086529e+01   2.7076922e+02   2.8215969e+02   3.3488472e+00   2.9750113e+02   0.0000000e+00  -6.6995278e+00
   7.6000000e+01  -9.7231736e+00   8.9684028e+01   1.4604190e+02   1.0336762e+02   2.5242722e+02   2.6484966e+02   4.7180347e+00   2.1285343e+02   0.0000000e+00  -9.7231736e+00
   7.7000000e+01  -1.0489535e+01   8.0907847e+01   7.9330841e+01   6.8931339e+01   2.3365286e+02   2.6092076e+02   4.8868472e+00   2.5868894e+02   0.0000000e+00  -1.0489535e+01
   7.8000000e+01  -1.3322111e+01   7.0814444e+01   1.3664221e+02   1.0699323e+02   2.1502815e+02   2.4609215e+02   5.6650972e+00   2.0588991e+02   0.0000000e+00  -1.3322111e+01
   7.9000000e+01  -2.7209722e+00   9.2121042e+01   1.2733998e+02   1.0005132e+02   2.5091214e+02   2.9736595e+02   1.2970160e+01   1.7488100e+02   1.2733333e-01  -2.8483056e+00
   8.0000000e+01  -2.9832431e+00   7.8708611e+01   1.0005333e+02   7.8936243e+01   2.4849687e+02   2.9007018e+02   6.1230278e+00   1.7694120e+02   1.3402778e-03  -2.9845833e+00
   8.1000000e+01  -3.5745139e+00   8.5515139e+01   1.5570206e+02   1.1471888e+02   2.3010593e+02   2.8983964e+02   1.2355125e+01   1.8939232e+02   2.6041667e-03  -3.5771181e+00
   8.2000000e+01  -1.5770833e-01   8.2646458e+01   1.4734845e+02   1.1394452e+02   2.7883966e+02   3.0414344e+02   5.5688958e+00   1.6780198e+02   1.5877986e+00  -1.7455069e+00
   8.3000000e+01   3.1434028e+00   8.5877778e+01   1.1061574e+02   8.2537042e+01   2.8191691e+02   3.1801007e+02   1.0424326e+01   1.9432334e+02   3.1434028e+00   0.0000000e+00
   8.4000000e+01   1.6691528e+00   8.6722222e+01   1.4434027e+02   9.8583951e+01   2.5722340e+02   3.1078180e+02   5.4378056e+00   1.4242145e+02   1.7918681e+00  -1.2271528e-01
   8.5000000e+01   3.2444792e+00   8.7910417e+01   1.3637533e+02   9.2410096e+01   2.7423418e+02   3.1878491e+02   1.1192708e+01   1.6902621e+02   3.2444792e+00   0.0000000e+00
   8.6000000e+01   2.8345556e+00   8.0505903e+01   1.7847952e+02   1.1224256e+02   2.6315092e+02   3.1541308e+02   1.2298236e+01   1.8280091e+02   2.8345556e+00   0.0000000e+00
   8.7000000e+01   1.3083472e+00   7.8921875e+01   1.8061323e+02   1.0300829e+02   2.3195370e+02   3.1085393e+02   1.8068194e+01   2.0131255e+02   1.3489653e+00  -4.0618056e-02
   8.8000000e+01   3.4423889e+00   6.9229097e+01   5.0345341e+01   2.8586342e+01   2.9905056e+02   3.1722532e+02   8.5711319e+00   2.4835062e+02   3.4532708e+00  -1.0881944e-02
   8.9000000e+01   6.5645486e+00   7.0272569e+01   1.1623437e+02   4.6892401e+01   2.9205433e+02   3.2254382e+02   1.0446035e+01   2.6632468e+02   6.5645486e+00   0.0000000e+00
   9.0000000e+01   1.4289583e-01   8.3065833e+01   1.5633962e+02   5.8858073e+01   2.6093474e+02   3.0861442e+02   6.2890486e+00   3.3043347e+02   1.2886875e+00  -1.1457917e+00
   9.1000000e+01   5.7962500e-01   8.6867917e+01   9.3801469e+01   3.9935834e+01   2.8699184e+02   3.0811602e+02   5.1235139e+00   2.5641243e+02   2.1090278e+00  -1.5294028e+00
   9.2000000e+01  -5.6707847e+00   9.8043056e+01   9.7187227e+01   7.9607434e+01   2.9089473e+02   2.9318847e+02   3.2307986e+00   4.9597608e+01   7.8958333e-02  -5.7497431e+00
   9.3000000e+01  -1.5342569e+01   9.0427083e+01   2.0505323e+02   1.5422088e+02   2.2914651e+02   2.4182102e+02   3.5103403e+00   2.5854750e+02   0.0000000e+00  -1.5342569e+01
   9.4000000e+01  -8.2655139e+00   6.9313056e+01   1.9785518e+02   1.5446270e+02   2.0706827e+02   2.6420446e+02   4.6679444e+00   2.2130844e+02   6.1319444e-03  -8.2716458e+00
   9.5000000e+01   1.0185972e+00   8.0832500e+01   1.3467419e+02   9.3755659e+01   2.8601580e+02   3.0986605e+02   5.9227708e+00   2.8414455e+02   1.6054653e+00  -5.8686806e-01
   9.6000000e+01   2.1839375e+00   9.0497222e+01   7.9688146e+01   4.4051419e+01   3.1310689e+02   3.1647642e+02   4.4099375e+00   3.0550979e+02   2.1839375e+00   0.0000000e+00
   9.7000000e+01   2.5806597e+00   9.3672917e+01   9.3271049e+01   3.3746280e+01   3.1776770e+02   3.1695763e+02   6.0845000e+00   2.8670787e+02   2.5806597e+00   0.0000000e+00
   9.8000000e+01   3.5202292e+00   8.9312431e+01   7.5400049e+01   1.5118314e+01   3.1562348e+02   3.1963001e+02   4.7264583e+00   2.4456318e+02   3.5202292e+00   0.0000000e+00
   9.9000000e+01   9.5316667e-01   9.0040278e+01   1.2782359e+02   3.5556855e+01   3.0418777e+02   3.1566945e+02   7.1110278e+00   2.4554426e+02   1.1954444e+00  -2.4227778e-01
   1.0000000e+02  -2.8858194e+00   9.8633333e+01   1.0485498e+02   8.8344982e+01   2.9511815e+02   3.0245326e+02   7.5093542e+00   3.5449726e+02   0.0000000e+00  -2.8858194e+00
   1.0100000e+02  -3.4856736e+00   9.9516667e+01   1.1492651e+02   1.0337183e+02   2.9504612e+02   2.9852696e+02   8.8871250e+00   2.8225898e+01   0.0000000e+00  -3.4856736e+00
   1.0200000e+02  -6.0979514e+00   9.7277778e+01   1.4867997e+02   1.2990981e+02   2.7413679e+02   2.8609890e+02   5.7059375e+00   4.8255151e+01   0.0000000e+00  -6.0979514e+00
   1.0300000e+02  -7.5211111e+00   9.2699306e+01   1.7081867e+02   1.4295415e+02   2.6470787e+02   2.7389148e+02   1.7128819e+00   7.6620448e+01   0.0000000e+00  -7.5211111e+00
   1.0400000e+02  -1.1624403e+01   8.7649306e+01   2.3017865e+02   1.8188107e+02   2.1547646e+02   2.5331686e+02   2.7230556e+00   1.6386408e+02   0.0000000e+00  -1.1624403e+01
   1.0500000e+02  -8.4400972e+00   7.8607569e+01   2.2817359e+02   1.7741421e+02   2.1242637e+02   2.6692051e+02   5.0446042e+00   2.5054790e+02   0.0000000e+00  -8.4400972e+00
   1.0600000e+02  -2.8796181e+00   8.6866667e+01   2.1713030e+02   1.7555675e+02   2.4635689e+02   2.9215072e+02   5.7577569e+00   2.5300095e+02   8.5263889e-02  -2.9648819e+00
   1.0700000e+02  -5.0833264e+00   8.5511111e+01   2.5078072e+02   1.8950871e+02   2.1598674e+02   2.8266706e+02   7.7812500e+00   1.6416970e+02   0.0000000e+00  -5.0833264e+00
   1.0800000e+02  -6.6717917e+00   8.6953681e+01   1.7828947e+02   1.4460764e+02   2.6348310e+02   2.8123129e+02   4.7140833e+00   5.5877947e+01   0.0000000e+00  -6.6717917e+00
   1.0900000e+02  -5.8169097e+00   9.6640278e+01   1.7925952e+02   1.5521118e+02   2.7967649e+02   2.8648951e+02   5.7909931e+00   2.3169729e+01   0.0000000e+00  -5.8169097e+00
   1.1000000e+02  -6.3093611e+00   9.7032639e+01   1.6662664e+02   1.4306469e+02   2.7707208e+02   2.8447183e+02   4.3635833e+00   4.6650078e+01   0.0000000e+00  -6.3093611e+00
   1.1100000e+02  -6.4927292e+00   9.2899306e+01   1.6291892e+02   1.3999324e+02   2.7464276e+02   2.8389100e+02   4.5792222e+00   2.6126087e+01   0.0000000e+00  -6.4927292e+00
   1.1200000e+02  -5.3328403e+00   9.8339583e+01   1.4772871e+02   1.3104813e+02   2.8509167e+02   2.8977397e+02   3.6117708e+00   4.7202600e+01   0.0000000e+00  -5.3328403e+00
   1.1300000e+02  -3.7729514e+00   9.4319444e+01   1.6444595e+02   1.4221500e+02   2.8678285e+02   2.9513844e+02   3.1629792e+00   1.1380933e+02   0.0000000e+00  -3.7729514e+00
   1.1400000e+02  -3.2564722e+00   8.2719583e+01   2.0972332e+02   1.7009614e+02   2.7324834e+02   2.9312726e+02   3.3069722e+00   1.4369356e+02   0.0000000e+00  -3.2564722e+00
   1.1500000e+02  -6.0412986e+00   8.3525486e+01   2.1074999e+02   1.6923535e+02   2.4913299e+02   2.7983864e+02   4.3362569e+00   9.2978930e+01   0.0000000e+00  -6.0412986e+00
   1.1600000e+02  -8.7483472e+00   8.3767569e+01   2.2809953e+02   1.9110881e+02   2.4232193e+02   2.6880705e+02   3.4816042e+00   8.7788805e+01   0.0000000e+00  -8.7483472e+00
   1.1700000e+02  -1.0946444e+01   7.8944167e+01   2.8433572e+02   2.1628151e+02   1.8467874e+02   2.5259642e+02   4.1399861e+00   1.9952307e+02   6.0875000e-02  -1.1007319e+01
   1.1800000e+02  -1.7164931e+00   7.8811111e+01   2.4746873e+02   1.8603177e+02   2.5236728e+02   2.9551907e+02   4.6739306e+00   2.4937112e+02   4.8036806e-01  -2.1968611e+00
   1.1900000e+02   7.2352778e-01   8.4200694e+01   1.0888643e+02   8.5039498e+01   2.9316834e+02   3.1081240e+02   7.7584861e+00   2.0514258e+02   1.6527569e+00  -9.2922917e-01
   1.2000000e+02  -9.3000000e-02   9.1033333e+01   2.1402998e+02   1.6276560e+02   2.7794089e+02   3.0502279e+02   4.8425625e+00   2.8791455e+02   6.0459028e-01  -6.9759028e-01
   1.2100000e+02   2.5272708e+00   7.1292917e+01   2.4535261e+02   1.6507410e+02   2.6339068e+02   3.0957375e+02   9.5620764e+00   2.0690568e+02   2.7401875e+00  -2.1291667e-01
   1.2200000e+02   3.4458611e+00   5.6447222e+01   1.9661746e+02   1.0919585e+02   2.7142283e+02   3.1431321e+02   5.3582639e+00   2.7197943e+02   3.4458611e+00   0.0000000e+00
   1.2300000e+02   1.6170903e+00   8.5728958e+01   1.7986120e+02   1.0220775e+02   3.0608667e+02   3.1281639e+02   1.8744792e+00   1.9836474e+02   1.6250903e+00  -8.0000000e-03
   1.2400000e+02  -2.3726736e+00   8.4645069e+01   2.4696534e+02   2.0026662e+02   2.6462328e+02   2.9338060e+02   4.1367847e+00   3.4856560e+02   1.3395833e-02  -2.3860694e+00
   1.2500000e+02  -4.3637917e+00   6.4464375e+01   3.0926762e+02   2.3399903e+02   2.1101743e+02   2.8000945e+02   4.8970556e+00   2.7416896e+02   1.5637500e-01  -4.5201667e+00
   1.2600000e+02  -6.3672153e+00   8.5439236e+01   2.1401851e+02   1.7984114e+02   2.5722179e+02   2.8167313e+02   5.9187778e+00   3.5135354e+02   0.0000000e+00  -6.3672153e+00
   1.2700000e+02  -6.4238958e+00   8.7392778e+01   2.5922656e+02   2.1210045e+02   2.6089395e+02   2.8252299e+02   5.0426250e+00   3.4410250e+02   0.0000000e+00  -6.4238958e+00
   1.2800000e+02  -7.0002778e+00   8.1963611e+01   2.3171604e+02   1.9067335e+02   2.5726036e+02   2.7587320e+02   3.5530833e+00   3.3485792e+02   1.9375000e-03  -7.0022153e+00
   1.2900000e+02  -5.4538333e+00   9.0152778e+01   2.4480572e+02   2.0826328e+02   2.7655297e+02   2.8286473e+02   2.5536806e+00   3.4200536e+02   0.0000000e+00  -5.4538333e+00
   1.3000000e+02  -5.3080486e+00   8.0964861e+01   2.9322151e+02   2.3638320e+02   2.6262640e+02   2.8130890e+02   3.3992014e+00   2.3011964e+02   7.3611111e-04  -5.3087847e+00
   1.3100000e+02  -2.1267153e+00   7.8920139e+01   2.4376523e+02   1.8349741e+02   2.5784643e+02   2.9505702e+02   4.2135833e+00   2.6526417e+02   1.6013194e-01  -2.2868472e+00
   1.3200000e+02   6.2318750e-01   7.7547639e+01   3.0073277e+02   1.8740178e+02   2.5855550e+02   3.0601902e+02   3.8554653e+00   2.4232126e+02   1.1143472e+00  -4.9115972e-01
   1.3300000e+02   1.4482569e+00   8.4736806e+01   1.9596409e+02   1.1337591e+02   2.8979100e+02   3.1229330e+02   4.8502292e+00   2.0393742e+02   1.4512778e+00  -3.0208333e-03
   1.3400000e+02  -3.5034653e+00   9.9290972e+01   1.2123034e+02   9.9596763e+01   2.9485154e+02   2.9964730e+02   1.0641229e+01   3.5818927e+02   2.8819444e-03  -3.5063472e+00
   1.3500000e+02  -6.5683611e+00   9.6986111e+01   2.1062840e+02   1.8313026e+02   2.7546288e+02   2.8460125e+02   1.0709167e+01   3.2551348e+02   0.0000000e+00  -6.5683611e+00
   1.3600000e+02  -7.3007847e+00   9.3147917e+01   2.7365784e+02   2.3086636e+02   2.5776736e+02   2.7971238e+02   9.2194722e+00   3.1951125e+02   0.0000000e+00  -7.3007847e+00
   1.3700000e+02  -7.9218403e+00   8.1004444e+01   3.1540363e+02   2.5626747e+02   2.2546943e+02   2.7051496e+02   4.3442847e+00   2.8106889e+02   0.0000000e+00  -7.9218403e+00
